txSize	resTime	storjTime	time_WO_Storj	cpuPerc	memoryPerc	memoryUsed
89367.5 	 37197 	 512 	 36685 	 33.3 	 49.8 	 1.561444352 
89371.5 	 37155 	 230 	 36925 	 18.1 	 49.8 	 1.562615808 
89371.5 	 37305 	 761 	 36544 	 85.7 	 49.8 	 1.560707072 
89371.5 	 37253 	 701 	 36552 	 100.0 	 49.8 	 1.561665536 
89371.5 	 37268 	 164 	 37104 	 19.0 	 49.8 	 1.561186304 
89371.5 	 37190 	 607 	 36583 	 19.7 	 49.8 	 1.562836992 
89367.5 	 37312 	 651 	 36661 	 33.3 	 49.8 	 1.560707072 
89371.5 	 39750 	 622 	 39128 	 27.6 	 49.8 	 1.562836992 
92744.83333333333 	 39190 	 505 	 38685 	 22.2 	 49.9 	 1.563799552 
89371.5 	 39214 	 213 	 39001 	 27.3 	 49.9 	 1.563623424 
92744.83333333333 	 39840 	 909 	 38931 	 22.0 	 49.8 	 1.562836992 
89371.5 	 39278 	 1060 	 38218 	 25.0 	 49.8 	 1.56309504 
92744.83333333333 	 39256 	 364 	 38892 	 25.5 	 49.9 	 1.563623424 
92750.83333333333 	 39831 	 1018 	 38813 	 18.7 	 49.8 	 1.56309504 
92750.83333333333 	 39320 	 165 	 39155 	 19.9 	 49.9 	 1.563623424 
92750.83333333333 	 39922 	 659 	 39263 	 33.3 	 49.8 	 1.562836992 
89371.5 	 39902 	 1000 	 38902 	 23.3 	 49.8 	 1.56309504 
92750.83333333333 	 39951 	 902 	 39049 	 18.2 	 49.8 	 1.562836992 
89371.5 	 40013 	 904 	 39109 	 25.0 	 49.8 	 1.562836992 
92744.83333333333 	 39453 	 429 	 39024 	 50.0 	 49.9 	 1.563623424 
92756.83333333333 	 42716 	 787 	 41929 	 37.2 	 49.9 	 1.5655936 
92750.83333333333 	 42796 	 162 	 42634 	 23.7 	 49.9 	 1.56481536 
89371.5 	 42820 	 820 	 42000 	 45.5 	 49.9 	 1.5655936 
92744.83333333333 	 42832 	 756 	 42076 	  	 49.9 	 1.563795456 
92750.83333333333 	 42796 	 708 	 42088 	 26.1 	 49.9 	 1.564954624 
89371.5 	 42850 	 991 	 41859 	 26.7 	 49.9 	 1.563795456 
89371.5 	 42774 	 700 	 42074 	  	 49.9 	 1.564954624 
92744.83333333333 	 42920 	 572 	 42348 	  	 49.9 	 1.563799552 
89367.5 	 42802 	 510 	 42292 	 23.7 	 49.9 	 1.564954624 
92744.83333333333 	 42886 	 766 	 42120 	 20.0 	 49.9 	 1.563795456 
92744.83333333333 	 42790 	 502 	 42288 	  	 49.9 	 1.564954624 
89367.5 	 42785 	 286 	 42499 	 64.6 	 49.9 	 1.564975104 
89367.5 	 42825 	 884 	 41941 	  	 49.9 	 1.5655936 
89371.5 	 44998 	 1120 	 43878 	 19.7 	 49.9 	 1.565872128 
92750.83333333333 	 44936 	 393 	 44543 	 22.2 	 50.0 	 1.566646272 
89371.5 	 45260 	 561 	 44699 	 22.4 	 49.9 	 1.565872128 
89371.5 	 45221 	 893 	 44328 	 20.5 	 49.9 	 1.565872128 
89371.5 	 45173 	 371 	 44802 	 23.5 	 50.0 	 1.566646272 
89367.5 	 45250 	 390 	 44860 	 23.5 	 49.9 	 1.5655936 
92750.83333333333 	 45298 	 408 	 44890 	 66.7 	 49.9 	 1.5655936 
89371.5 	 45392 	 967 	 44425 	 21.7 	 49.9 	 1.5655936 
92744.83333333333 	 45293 	 955 	 44338 	  	 49.9 	 1.565872128 
89371.5 	 45279 	 411 	 44868 	  	 49.9 	 1.5655936 
92750.83333333333 	 45232 	 1352 	 43880 	 50.0 	 50.0 	 1.566707712 
92744.83333333333 	 45233 	 1343 	 43890 	 25.0 	 50.0 	 1.566707712 
89367.5 	 45260 	 1333 	 43927 	 26.4 	 50.0 	 1.566531584 
89371.5 	 51067 	 1137 	 49930 	 28.6 	 50.0 	 1.566838784 
89371.5 	 51145 	 848 	 50297 	 50.0 	 50.0 	 1.566838784 
92744.83333333333 	 51185 	 586 	 50599 	 20.4 	 50.0 	 1.566646272 
89371.5 	 51157 	 852 	 50305 	  	 50.0 	 1.566838784 
89371.5 	 51126 	 474 	 50652 	 23.5 	 50.0 	 1.566998528 
92750.83333333333 	 51244 	 913 	 50331 	 100.0 	 50.0 	 1.566838784 
92744.83333333333 	 51348 	 649 	 50699 	 40.0 	 50.0 	 1.566646272 
89371.5 	 51349 	 943 	 50406 	 37.5 	 50.0 	 1.566838784 
92744.83333333333 	 51304 	 203 	 51101 	 66.7 	 50.0 	 1.566838784 
89371.5 	 51443 	 919 	 50524 	  	 50.0 	 1.566838784 
92744.83333333333 	 51412 	 199 	 51213 	 21.1 	 50.0 	 1.566838784 
92744.83333333333 	 51494 	 851 	 50643 	 50.4 	 50.0 	 1.566646272 
92750.83333333333 	 51599 	 653 	 50946 	  	 50.0 	 1.566646272 
89367.5 	 55381 	 457 	 54924 	 100.0 	 50.0 	 1.567260672 
89371.5 	 55460 	 668 	 54792 	 37.5 	 50.0 	 1.567514624 
92760.83333333333 	 55462 	 612 	 54850 	  	 50.0 	 1.567260672 
92744.83333333333 	 56065 	 573 	 55492 	 21.4 	 50.0 	 1.567084544 
92750.83333333333 	 55634 	 464 	 55170 	  	 50.0 	 1.567260672 
89371.5 	 56159 	 585 	 55574 	 26.6 	 50.0 	 1.567260672 
89367.5 	 56226 	 450 	 55776 	  	 50.0 	 1.566998528 
89367.5 	 55608 	 290 	 55318 	 50.0 	 50.0 	 1.567260672 
92750.83333333333 	 55655 	 741 	 54914 	 26.2 	 50.0 	 1.567514624 
89371.5 	 56204 	 771 	 55433 	 23.0 	 50.0 	 1.567260672 
92744.83333333333 	 55699 	 351 	 55348 	 24.6 	 50.0 	 1.567260672 
92744.83333333333 	 59594 	 148 	 59446 	 23.1 	 50.0 	 1.567260672 
89371.5 	 60189 	 1065 	 59124 	  	 50.0 	 1.567260672 
89367.5 	 59786 	 359 	 59427 	  	 50.0 	 1.568063488 
92744.83333333333 	 59751 	 709 	 59042 	 66.7 	 50.0 	 1.56819456 
89371.5 	 59804 	 567 	 59237 	 53.5 	 50.0 	 1.568063488 
89367.5 	 59747 	 678 	 59069 	 25.0 	 50.0 	 1.56921856 
89367.5 	 59887 	 483 	 59404 	 26.1 	 50.0 	 1.568063488 
89367.5 	 60140 	 676 	 59464 	 24.6 	 50.0 	 1.56921856 
92750.83333333333 	 60239 	 690 	 59549 	 20.0 	 50.0 	 1.56819456 
89371.5 	 60173 	 676 	 59497 	  	 50.0 	 1.56921856 
92744.83333333333 	 60254 	 852 	 59402 	  	 50.0 	 1.56819456 
89371.5 	 60333 	 392 	 59941 	 50.0 	 50.0 	 1.568063488 
92744.83333333333 	 60302 	 308 	 59994 	 24.4 	 50.0 	 1.568063488 
92744.83333333333 	 60306 	 858 	 59448 	  	 50.0 	 1.56819456 
92744.83333333333 	 60343 	 674 	 59669 	 40.0 	 50.0 	 1.568063488 
89367.5 	 62170 	 442 	 61728 	 27.0 	 50.0 	 1.56921856 
92744.83333333333 	 62272 	 705 	 61567 	  	 50.0 	 1.56921856 
89371.5 	 62469 	 805 	 61664 	 27.7 	 50.1 	 1.569632256 
92744.83333333333 	 62528 	 880 	 61648 	 10.0 	 50.1 	 1.569632256 
92756.83333333333 	 62523 	 341 	 62182 	 30.0 	 50.0 	 1.56921856 
92744.83333333333 	 62548 	 142 	 62406 	 33.3 	 50.0 	 1.56921856 
89371.5 	 62620 	 692 	 61928 	 50.0 	 50.0 	 1.56921856 
92744.83333333333 	 62556 	 688 	 61868 	 21.9 	 50.0 	 1.56921856 
89371.5 	 62532 	 492 	 62040 	  	 50.0 	 1.56921856 
89371.5 	 62668 	 691 	 61977 	 100.0 	 50.0 	 1.56921856 
89367.5 	 62522 	 477 	 62045 	  	 50.0 	 1.56921856 
89371.5 	 62861 	 165 	 62696 	 25.0 	 50.0 	 1.56921856 
92744.83333333333 	 63077 	 278 	 62799 	 27.8 	 50.0 	 1.56921856 
92750.83333333333 	 70183 	 214 	 69969 	 50.0 	 50.1 	 1.569632256 
89371.5 	 70183 	 183 	 70000 	 29.0 	 50.1 	 1.569632256 
92744.83333333333 	 70141 	 218 	 69923 	 100.0 	 50.1 	 1.569902592 
92744.83333333333 	 70165 	 510 	 69655 	 28.1 	 50.1 	 1.569902592 
92744.83333333333 	 70189 	 789 	 69400 	 30.7 	 50.1 	 1.569902592 
92750.83333333333 	 70228 	 1101 	 69127 	 28.8 	 50.1 	 1.569902592 
89371.5 	 69997 	 180 	 69817 	  	 50.1 	 1.569902592 
89367.5 	 70098 	 398 	 69700 	 67.1 	 50.1 	 1.569902592 
92750.83333333333 	 70008 	 525 	 69483 	  	 50.1 	 1.570041856 
89371.5 	 70535 	 952 	 69583 	  	 50.1 	 1.569902592 
92744.83333333333 	 70793 	 419 	 70374 	 30.8 	 50.1 	 1.569902592 
89371.5 	 70921 	 219 	 70702 	 100.0 	 50.1 	 1.569902592 
89371.5 	 70778 	 450 	 70328 	 25.4 	 50.1 	 1.570041856 
92750.83333333333 	 71737 	 237 	 71500 	 23.3 	 50.1 	 1.570545664 
89371.5 	 71752 	 694 	 71058 	 30.4 	 50.1 	 1.570832384 
92750.83333333333 	 72503 	 490 	 72013 	 37.5 	 50.1 	 1.570738176 
89367.5 	 71732 	 534 	 71198 	 23.0 	 50.1 	 1.571201024 
92744.83333333333 	 71770 	 334 	 71436 	 26.0 	 50.1 	 1.571201024 
92756.83333333333 	 72169 	 430 	 71739 	 23.1 	 50.1 	 1.570738176 
89371.5 	 71952 	 606 	 71346 	 24.7 	 50.1 	 1.571557376 
92744.83333333333 	 72645 	 508 	 72137 	  	 50.1 	 1.570738176 
89371.5 	 72362 	 605 	 71757 	 28.2 	 50.1 	 1.570738176 
89367.5 	 73430 	 891 	 72539 	 11.1 	 50.1 	 1.570832384 
89367.5 	 74052 	 622 	 73430 	 50.0 	 50.1 	 1.570738176 
89371.5 	 73269 	 451 	 72818 	  	 50.1 	 1.571201024 
89371.5 	 73457 	 615 	 72842 	 33.3 	 50.1 	 1.570738176 
92744.83333333333 	 74339 	 455 	 73884 	 32.1 	 50.1 	 1.571557376 
89367.5 	 74434 	 337 	 74097 	  	 50.1 	 1.571557376 
92744.83333333333 	 74244 	 617 	 73627 	 40.0 	 50.1 	 1.571770368 
89367.5 	 74348 	 657 	 73691 	 58.7 	 50.1 	 1.571749888 
92750.83333333333 	 74721 	 1124 	 73597 	 28.6 	 50.1 	 1.571930112 
89367.5 	 74680 	 197 	 74483 	 24.9 	 50.1 	 1.5722496 
89371.5 	 75054 	 765 	 74289 	 100.0 	 50.1 	 1.571557376 
89371.5 	 75053 	 1047 	 74006 	 26.3 	 50.1 	 1.571557376 
89371.5 	 74954 	 953 	 74001 	 25.3 	 50.1 	 1.571930112 
89371.5 	 75072 	 681 	 74391 	 33.3 	 50.1 	 1.571770368 
89371.5 	 74918 	 679 	 74239 	 28.1 	 50.1 	 1.571770368 
92750.83333333333 	 75375 	 623 	 74752 	  	 50.1 	 1.571557376 
89367.5 	 75133 	 809 	 74324 	 25.0 	 50.1 	 1.571770368 
89367.5 	 77291 	 844 	 76447 	  	 50.1 	 1.572274176 
92744.83333333333 	 77128 	 429 	 76699 	 24.7 	 50.2 	 1.572900864 
92744.83333333333 	 77394 	 295 	 77099 	 23.7 	 50.1 	 1.5722496 
92750.83333333333 	 77669 	 781 	 76888 	  	 50.1 	 1.572274176 
92750.83333333333 	 77501 	 227 	 77274 	 25.7 	 50.2 	 1.572900864 
89371.5 	 77869 	 895 	 76974 	 13.3 	 50.1 	 1.572274176 
89371.5 	 77970 	 420 	 77550 	  	 50.1 	 1.5722496 
89371.5 	 78078 	 246 	 77832 	  	 50.2 	 1.572900864 
89367.5 	 78249 	 793 	 77456 	 27.3 	 50.1 	 1.572274176 
89367.5 	 78095 	 435 	 77660 	 24.7 	 50.2 	 1.572900864 
89367.5 	 78581 	 642 	 77939 	  	 50.1 	 1.572274176 
89367.5 	 78510 	 631 	 77879 	  	 50.1 	 1.572274176 
92744.83333333333 	 79144 	 401 	 78743 	 26.1 	 50.1 	 1.572274176 
89371.5 	 79951 	 601 	 79350 	 25.0 	 50.2 	 1.573441536 
89367.5 	 79932 	 564 	 79368 	  	 50.2 	 1.573441536 
89367.5 	 79916 	 597 	 79319 	 50.0 	 50.2 	 1.573441536 
92744.83333333333 	 79972 	 1541 	 78431 	 32.4 	 50.2 	 1.573277696 
89371.5 	 80105 	 653 	 79452 	 26.4 	 50.2 	 1.572900864 
89371.5 	 80124 	 864 	 79260 	 100.0 	 50.2 	 1.573277696 
92750.83333333333 	 80165 	 563 	 79602 	 50.0 	 50.2 	 1.573441536 
89371.5 	 80366 	 882 	 79484 	 50.3 	 50.2 	 1.57308928 
92744.83333333333 	 80235 	 686 	 79549 	 50.0 	 50.2 	 1.573441536 
92750.83333333333 	 80807 	 1747 	 79060 	 50.0 	 50.2 	 1.573441536 
89371.5 	 80762 	 798 	 79964 	 20.0 	 50.2 	 1.573441536 
92744.83333333333 	 80922 	 1083 	 79839 	 31.6 	 50.2 	 1.57308928 
89367.5 	 81124 	 427 	 80697 	 66.7 	 50.2 	 1.572900864 
92750.83333333333 	 86687 	 719 	 85968 	 37.5 	 50.2 	 1.573441536 
89371.5 	 86666 	 502 	 86164 	 28.1 	 50.2 	 1.573912576 
89367.5 	 86690 	 311 	 86379 	  	 50.2 	 1.573650432 
89371.5 	 86691 	 152 	 86539 	 30.8 	 50.2 	 1.573441536 
92744.83333333333 	 86971 	 524 	 86447 	  	 50.2 	 1.573912576 
89371.5 	 86957 	 319 	 86638 	  	 50.2 	 1.573912576 
89371.5 	 87228 	 295 	 86933 	 30.8 	 50.2 	 1.573650432 
89371.5 	 87239 	 656 	 86583 	 50.0 	 50.2 	 1.573912576 
89371.5 	 87320 	 307 	 87013 	 36.4 	 50.2 	 1.573650432 
92744.83333333333 	 87505 	 436 	 87069 	 18.2 	 50.2 	 1.573912576 
92744.83333333333 	 87608 	 901 	 86707 	  	 50.2 	 1.573441536 
92744.83333333333 	 87637 	 482 	 87155 	  	 50.2 	 1.573441536 
92744.83333333333 	 87597 	 668 	 86929 	 50.0 	 50.2 	 1.573912576 
89367.5 	 95318 	 590 	 94728 	 50.0 	 51.0 	 1.5993856 
92750.83333333333 	 95567 	 751 	 94816 	 27.8 	 51.0 	 1.5993856 
92756.83333333333 	 95549 	 236 	 95313 	 25.0 	 51.0 	 1.599033344 
89371.5 	 95592 	 489 	 95103 	 33.3 	 51.0 	 1.599033344 
89371.5 	 95728 	 1122 	 94606 	 25.3 	 50.2 	 1.574486016 
92744.83333333333 	 95655 	 771 	 94884 	 20.0 	 51.0 	 1.5993856 
89371.5 	 95821 	 890 	 94931 	  	 51.0 	 1.5993856 
89367.5 	 95818 	 445 	 95373 	 33.3 	 51.0 	 1.599033344 
92744.83333333333 	 95984 	 1397 	 94587 	  	 51.0 	 1.599033344 
92750.83333333333 	 95928 	 693 	 95235 	 44.4 	 51.0 	 1.5993856 
92744.83333333333 	 96081 	 235 	 95846 	 42.3 	 51.0 	 1.599033344 
92744.83333333333 	 96152 	 655 	 95497 	 29.6 	 51.0 	 1.599033344 
89367.5 	 96259 	 873 	 95386 	 26.6 	 50.2 	 1.574166528 
92744.83333333333 	 101937 	 944 	 100993 	 100.0 	 51.0 	 1.5993856 
92744.83333333333 	 101890 	 725 	 101165 	  	 51.0 	 1.5993856 
92756.83333333333 	 101841 	 216 	 101625 	 32.5 	 51.0 	 1.5993856 
92756.83333333333 	 102008 	 536 	 101472 	 40.0 	 51.0 	 1.599430656 
89371.5 	 102043 	 912 	 101131 	 29.2 	 51.0 	 1.599430656 
89367.5 	 102302 	 763 	 101539 	  	 51.0 	 1.599430656 
89371.5 	 102456 	 686 	 101770 	 50.0 	 51.0 	 1.599430656 
92756.83333333333 	 102491 	 518 	 101973 	 23.8 	 51.0 	 1.599430656 
89371.5 	 102598 	 462 	 102136 	 33.3 	 51.0 	 1.599430656 
89371.5 	 102736 	 717 	 102019 	 28.3 	 51.0 	 1.599430656 
92750.83333333333 	 102786 	 474 	 102312 	 27.0 	 51.0 	 1.599430656 
92750.83333333333 	 102860 	 696 	 102164 	  	 51.0 	 1.5993856 
89371.5 	 102917 	 237 	 102680 	 39.1 	 51.0 	 1.599811584 
89371.5 	 106173 	 203 	 105970 	 27.6 	 51.0 	 1.599811584 
89371.5 	 105596 	 217 	 105379 	  	 51.0 	 1.600475136 
92744.83333333333 	 106190 	 520 	 105670 	 40.0 	 51.0 	 1.600299008 
89371.5 	 106232 	 212 	 106020 	 30.8 	 51.0 	 1.599811584 
92750.83333333333 	 105903 	 167 	 105736 	 33.3 	 51.0 	 1.600475136 
89367.5 	 106477 	 486 	 105991 	 40.3 	 51.0 	 1.600299008 
92744.83333333333 	 106452 	 726 	 105726 	 28.6 	 51.0 	 1.600299008 
89371.5 	 106785 	 237 	 106548 	 50.0 	 51.0 	 1.599811584 
89367.5 	 106819 	 359 	 106460 	 100.0 	 51.0 	 1.599811584 
92744.83333333333 	 106885 	 735 	 106150 	 28.6 	 51.0 	 1.600299008 
89367.5 	 106914 	 805 	 106109 	 27.8 	 51.0 	 1.600299008 
92760.83333333333 	 107056 	 732 	 106324 	  	 51.0 	 1.600299008 
89371.5 	 106469 	 517 	 105952 	 33.3 	 51.0 	 1.600475136 
92756.83333333333 	 107054 	 513 	 106541 	  	 51.0 	 1.600475136 
89371.5 	 107017 	 406 	 106611 	  	 51.0 	 1.600548864 
92750.83333333333 	 107029 	 636 	 106393 	 30.2 	 51.0 	 1.600548864 
92750.83333333333 	 107652 	 517 	 107135 	 50.0 	 51.0 	 1.600475136 
92756.83333333333 	 107080 	 581 	 106499 	 100.0 	 51.0 	 1.600548864 
89367.5 	 107070 	 919 	 106151 	 30.8 	 51.0 	 1.600548864 
89367.5 	 107098 	 577 	 106521 	  	 51.0 	 1.600548864 
89367.5 	 107293 	 801 	 106492 	 34.8 	 51.0 	 1.600475136 
89367.5 	 107426 	 973 	 106453 	 27.3 	 51.0 	 1.600548864 
92744.83333333333 	 108007 	 753 	 107254 	 29.8 	 51.0 	 1.600475136 
92744.83333333333 	 107698 	 385 	 107313 	  	 51.0 	 1.600475136 
92744.83333333333 	 107993 	 792 	 107201 	  	 51.0 	 1.600475136 
92744.83333333333 	 107916 	 391 	 107525 	  	 51.0 	 1.600548864 
89371.5 	 109970 	 242 	 109728 	 16.7 	 51.0 	 1.60075776 
89367.5 	 109951 	 646 	 109305 	  	 51.4 	 1.613094912 
92744.83333333333 	 110114 	 844 	 109270 	 33.1 	 51.5 	 1.616244736 
92744.83333333333 	 110184 	 564 	 109620 	  	 51.5 	 1.6142336 
89371.5 	 110235 	 359 	 109876 	 48.9 	 51.4 	 1.613094912 
89367.5 	 110277 	 368 	 109909 	 50.0 	 51.4 	 1.613094912 
89367.5 	 110296 	 477 	 109819 	 50.0 	 51.4 	 1.613094912 
92744.83333333333 	 110516 	 1010 	 109506 	 29.4 	 51.5 	 1.616244736 
92744.83333333333 	 110612 	 209 	 110403 	 28.6 	 51.0 	 1.60075776 
92750.83333333333 	 110526 	 518 	 110008 	 29.7 	 51.5 	 1.6142336 
89371.5 	 110594 	 837 	 109757 	 50.0 	 51.4 	 1.613254656 
92756.83333333333 	 110827 	 842 	 109985 	 33.3 	 51.4 	 1.613524992 
89371.5 	 110871 	 846 	 110025 	 27.4 	 51.4 	 1.613254656 
89367.5 	 112713 	 1472 	 111241 	 61.3 	 51.7 	 1.620430848 
89371.5 	 108479 	 1438 	 107041 	 30.2 	 51.7 	 1.62123776 
89371.5 	 112815 	 991 	 111824 	 32.2 	 51.6 	 1.616842752 
89371.5 	 113002 	 1208 	 111794 	 33.3 	 51.6 	 1.616842752 
92744.83333333333 	 108842 	 1524 	 107318 	 46.4 	 51.7 	 1.621327872 
92756.83333333333 	 113157 	 277 	 112880 	 50.0 	 51.5 	 1.616244736 
92744.83333333333 	 108736 	 1417 	 107319 	 32.6 	 51.7 	 1.62123776 
89367.5 	 113190 	 1032 	 112158 	 31.6 	 51.6 	 1.616842752 
92744.83333333333 	 113315 	 1051 	 112264 	 33.3 	 51.6 	 1.616842752 
89367.5 	 113354 	 829 	 112525 	 27.5 	 51.5 	 1.61615872 
89371.5 	 113420 	 1019 	 112401 	 29.7 	 51.5 	 1.616379904 
89371.5 	 113312 	 1005 	 112307 	  	 51.5 	 1.616379904 
89371.5 	 113675 	 1282 	 112393 	 29.4 	 51.6 	 1.616842752 
89367.5 	 113642 	 487 	 113155 	 26.4 	 51.5 	 1.61615872 
89367.5 	 114857 	 1482 	 113375 	 28.6 	 51.7 	 1.62123776 
