timeFrame	TimeOverhead
10	6256
9	7210
9	7203
7	9206
7	9243
6	10278
8	8294
7	9281
9	7304
7	9267
10	6252
9	7308
6	10240
6	10234
6	10298
10	6308
8	8291
8	8276
6	10278
8	8272
7	9358
8	8326
11	10235
13	8430
13	8623
12	9635
14	7624
11	10471
13	8618
12	9667
11	10652
13	8689
12	9639
13	8630
13	8683
12	9704
11	10516
11	10695
11	10709
11	10663
12	9638
14	7711
12	9636
12	9665
13	8657
13	8649
12	9693
12	9645
11	10651
13	8712
12	9732
11	10595
14	7746
13	8667
14	7678
16	5705
16	5781
11	10646
15	6768
15	6812
16	5775
16	5740
15	6779
15	6849
14	7799
15	6763
15	6786
15	6828
15	6799
14	7859
16	5882
16	5811
16	5894
14	7875
15	6897
14	7856
14	7846
16	5891
14	7829
16	5882
15	6893
16	5864
17	8086
17	8382
18	7377
17	8462
18	7434
17	8437
18	7486
17	8490
17	8423
18	7438
17	8494
17	8485
18	7500
18	7482
18	7474
17	8530
18	7514
17	8487
18	7779
18	7827
19	15946
30	4981
20	14913
20	14960
26	8906
23	11939
22	12921
29	5945
23	11963
28	6930
26	9005
29	6016
24	10990
22	12977
20	15005
19	16057
28	7028
21	14067
23	12063
22	13044
30	4989
30	5042
19	16043
27	8015
20	15000
27	8005
30	5026
25	9998
21	14024
26	9048
23	12009
20	15099
28	7106
28	7076
28	7067
27	8099
29	6039
23	12082
26	9093
21	14111
29	6124
27	8045
25	10097
19	16095
30	5108
29	6080
24	11073
20	15143
25	10151
29	6111
21	14131
26	9136
22	13132
19	16110
26	9103
25	10095
19	16160
23	12112
28	7113
25	10127
25	10122
22	13193
27	8184
23	12118
26	9139
22	13172
23	12186
29	6206
27	8178
24	11204
30	5162
26	9219
24	11130
30	5133
21	14172
21	14227
23	12224
22	13176
27	8167
28	7161
24	11174
24	11228
21	14236
23	12224
29	6167
21	14215
22	13213
19	16193
22	13179
21	14186
30	5253
28	7217
21	14217
19	16201
30	5218
28	7280
19	16245
24	11259
20	15307
20	15252
25	10309
29	6277
27	8271
25	10295
25	10269
26	9239
25	10296
20	15263
30	5318
24	11301
22	13326
20	15313
19	16338
27	8341
24	11346
28	7327
27	8300
26	9342
24	11297
29	6317
31	22707
31	22691
31	22674
31	22653
31	22696
31	22650
33	20730
37	16721
33	20763
37	16883
35	18842
31	22827
33	20815
40	13869
31	22877
36	17905
36	17826
36	17859
41	12875
39	14821
42	4694
42	4725
32	21846
40	13923
43	3694
36	17915
42	4687
36	17877
43	3705
33	20943
39	14957
36	17912
42	4756
41	12951
32	21939
34	19954
32	21936
38	15986
36	17988
41	12964
37	16918
39	14930
41	12980
41	12970
40	13993
43	3774
36	18017
42	4830
42	4851
43	3768
43	3819
33	21045
38	15994
39	15009
34	20052
37	17040
32	22025
40	13980
38	16023
39	15006
34	20007
40	14053
38	15987
35	18962
31	23023
39	15022
40	13989
39	15003
35	19049
35	19086
40	14023
33	21049
31	23083
37	17039
39	15071
37	17031
37	17022
42	4816
32	22078
39	15067
35	19087
32	22201
38	16170
35	19182
43	4055
41	13187
32	22265
32	22204
37	17265
34	20228
34	20280
35	19277
38	16260
38	16282
43	4117
40	14224
36	18267
43	4025
38	16239
34	20284
38	16251
32	22515
33	21518
33	21561
33	21581
39	15562
35	19593
43	4402
34	20576
33	21649
34	20569
34	20600
35	19556
35	19590
37	17641
36	18573
42	5426
37	17575
40	14613
41	13664
34	20660
42	5401
38	16670
43	4473
32	22675
41	13674
41	13682
40	14765
42	5531
41	13768
44	5283
46	3297
44	5300
46	3353
44	5316
45	4298
45	4353
44	5356
46	3341
44	5354
45	4405
45	4347
46	3349
44	5420
45	4392
44	5394
46	3385
46	3425
46	3424
45	4414
45	4364
45	4386
44	5428
46	3389
46	3420
44	5381
45	4431
44	5423
46	3356
45	4365
47	3986
48	2928
49	1921
49	1966
48	2950
48	2966
47	3880
48	2979
47	3975
47	3940
47	3990
49	1970
48	3012
48	3023
47	3899
47	4019
47	3990
49	2050
48	3050
48	2961
48	3022
49	2023
49	2005
47	4034
47	4056
48	2988
49	1978
49	2060
49	2000
49	2052
50	4919
50	4912
50	4886
50	4849
50	4902
50	4947
50	4870
50	4923
50	4885
50	4897
55	2180
51	6147
51	6281
54	3225
54	3306
55	2239
54	3250
52	5263
54	3285
52	5293
53	4323
53	4265
53	4319
52	5331
54	3267
53	4360
52	5302
54	3320
51	6286
55	2341
51	6339
52	5374
51	6376
55	2335
53	4307
53	4350
51	6298
55	2332
52	5396
51	6312
54	3346
53	4398
51	6335
51	6351
52	5342
53	4361
53	4383
54	3392
53	4353
52	5387
55	2334
54	3405
55	2427
55	2376
54	3429
52	5402
52	5343
55	2422
51	6323
55	2418
57	2897
56	3903
57	2888
57	2930
56	3875
57	2907
56	3899
56	3946
56	3917
56	3856
56	3877
57	2930
56	3869
56	3900
56	3944
59	3973
59	4003
60	2985
57	5949
57	5932
60	2975
58	5021
60	2994
58	4986
59	3988
59	3979
57	5991
60	3038
57	5973
60	2982
59	4026
57	6002
60	3021
58	4983
60	3075
59	4075
59	4014
58	5057
60	3017
60	3028
58	5013
58	5035
58	5046
59	4019
59	4081
59	4030
58	5102
60	3026
58	5068
58	5102
61	3857
61	3840
61	3903
62	2854
61	3917
61	3893
62	2859
62	2891
61	3856
61	3849
62	2849
62	2867
62	2898
62	2920
62	2931
61	3912
62	2953
62	2948
61	3900
61	3942
63	6819
63	6892
63	6819
63	6955
63	6971
63	6949
63	6939
63	6887
63	6910
63	6864
64	16438
73	7441
69	11375
64	16412
74	2790
74	2858
74	2801
70	10462
65	15474
68	12508
66	14511
66	14496
67	13467
70	10528
71	9525
67	13447
74	2906
72	8479
64	16479
64	16541
72	8510
67	13522
66	14514
65	15475
75	1940
70	10543
65	15476
70	10486
68	12526
66	14519
71	9539
68	12509
73	7509
71	9502
69	11534
64	16565
66	14527
69	11579
69	11601
75	1991
71	9583
67	13565
66	14527
71	9537
71	9608
73	7578
72	8625
67	13546
75	1975
69	11569
68	12601
68	12572
75	1969
74	2950
69	11605
73	7633
75	2004
70	10601
64	16573
75	1959
73	7573
65	15617
65	15648
66	14579
66	14600
71	9610
70	10640
72	8580
72	8651
69	11633
72	8603
70	10685
73	7615
67	13628
64	16639
65	15672
75	2017
72	8691
75	2029
66	14704
65	15637
68	12686
64	16628
69	11618
68	12619
73	7658
71	9660
73	7690
74	3099
68	12634
70	10716
69	11748
65	15700
73	7698
72	8731
70	10693
75	2122
64	16727
70	10678
74	3105
69	11700
71	9743
65	15776
66	14757
75	2085
74	3127
72	8699
65	15775
74	3182
67	13807
72	8757
64	16780
67	13800
67	13761
67	13792
68	12763
68	12814
73	7774
71	9755
74	3152
76	2365
76	2420
76	2354
76	2399
76	2392
76	2451
76	2365
76	2387
76	2429
76	2441
80	2740
77	5602
78	4738
79	3724
77	5760
78	4758
78	4736
78	4786
80	2729
80	2764
79	3765
79	3735
77	5606
78	4717
80	2725
77	5709
77	5588
79	3793
79	3734
79	3816
79	3734
78	4750
77	5580
80	2740
80	2830
78	4776
78	4767
80	2771
77	5608
77	5630
80	2804
79	3835
77	5792
78	4837
80	2798
78	4751
79	3785
77	5588
80	2848
79	3817
82	2364
81	3282
81	3298
82	2359
82	2343
81	3386
81	3340
82	2323
82	2386
81	3339
82	2329
81	3372
82	2392
81	3395
81	3408
82	2369
82	2380
81	3372
81	3424
82	2343
84	5924
83	6969
84	5923
84	5955
83	6916
84	5945
83	6946
84	5982
83	6973
83	6966
83	6906
84	5935
84	5949
83	6969
84	5937
84	5950
83	6947
83	7025
83	6965
84	6012
89	5872
87	7825
90	4873
89	5853
90	4855
87	7880
87	7934
89	5887
89	5930
88	6944
87	7907
90	4920
90	4902
88	6904
90	4948
88	6903
85	9917
85	9960
89	5921
89	5993
90	4906
86	9000
86	8962
86	8936
90	5006
87	7988
85	9936
85	10017
89	6008
88	6985
89	5937
87	8028
90	5007
85	9971
85	9988
88	6988
86	9011
90	5030
88	7041
86	8993
88	7032
85	10033
87	8024
85	10047
87	7986
86	8972
86	9039
89	6018
86	8974
85	9982
89	6032
88	7014
88	6985
87	7994
87	8036
86	9068
86	9027
90	5015
85	10049
88	7059
92	4361
95	1333
93	3350
93	3311
95	1385
92	4387
91	5282
93	3333
93	3375
95	1367
94	2413
94	2394
92	4379
91	5421
95	1316
91	5343
91	5282
94	2390
94	2349
95	1364
94	2409
92	4351
95	1349
94	2377
92	4369
93	3443
92	4422
94	2444
92	4404
91	5306
91	5337
95	1381
92	4445
93	3468
94	2417
92	4398
91	5303
94	2388
93	3391
93	3462
95	1419
93	3434
91	5388
91	5347
92	4424
94	2429
91	5422
93	3433
95	1376
95	1465
96	3825
96	3787
96	3810
96	3787
96	3830
96	3854
96	3816
96	3792
96	3873
96	3786
97	6126
97	6171
97	6212
97	6591
100	4819
98	6861
100	4822
99	5835
97	7829
100	4853
97	7816
98	6898
98	6850
99	5904
100	4907
99	5877
98	6897
100	4849
99	5909
99	5861
97	7874
98	6867
100	4878
100	4940
98	6910
98	6882
98	6941
98	6872
100	4913
99	5933
97	7875
98	6907
100	4878
99	5965
99	5894
99	5917
99	5887
97	7939
100	4963
97	7934
102	11399
101	12417
102	11463
101	12406
102	11376
102	11411
102	11433
101	12474
102	11462
101	12400
102	11460
101	12499
102	11497
101	12458
102	11432
102	11444
101	12449
101	12491
101	12506
101	12446
103	10528
104	11936
103	12896
109	3339
109	3333
110	2298
107	5362
105	10965
104	11997
107	5320
110	2403
105	10946
104	11948
104	11941
109	3413
110	2398
103	12960
108	4414
104	11998
104	11979
108	4352
108	4418
104	12033
110	2368
104	11963
103	12966
108	4371
109	3388
107	5383
107	5436
109	3452
110	2427
108	4440
106	6423
103	13081
103	13094
109	3485
104	12030
105	11074
106	6515
106	6439
109	3470
106	6515
103	13097
107	5481
107	5525
103	13085
107	5510
110	2494
106	6527
106	6571
105	11165
108	4547
107	5580
110	2534
109	3589
105	11124
106	6546
109	3517
110	2573
108	4576
105	11170
105	11225
109	3558
108	4635
108	4584
108	4598
106	6582
106	6615
105	11179
105	11208
105	11260
103	13255
110	2683
104	12256
103	13263
107	5707
106	6690
107	5653
110	2695
117	3765
120	784
113	7768
117	3750
111	9732
120	725
115	5710
113	7762
119	1725
117	3779
116	4782
113	7753
111	9725
113	7749
113	7825
118	2777
117	3781
116	4822
119	1775
118	2747
114	6752
114	6793
117	3836
115	5811
114	6842
120	773
112	8828
111	9851
117	3843
112	8773
114	6789
111	9871
112	8813
112	8865
118	2799
114	6810
112	8834
118	2876
118	2849
118	2821
116	4814
118	2897
117	3841
112	8882
112	8906
115	5888
113	7882
120	882
117	3838
114	6900
120	873
118	2905
116	4838
120	891
120	913
114	6878
111	9899
114	6944
117	3875
120	857
111	9879
113	7872
112	8875
118	2928
115	5932
115	5914
119	1876
111	9887
111	9953
114	6944
112	8907
116	4959
119	1911
119	1965
119	1988
115	5912
119	1944
118	2937
116	4950
117	3915
119	1976
111	9966
119	1979
112	8991
116	4963
113	7944
111	10005
120	977
120	1039
114	7012
116	5014
116	5055
115	6048
113	8014
119	2057
113	8059
116	5010
115	6002
115	6073
115	6019
125	1728
121	5663
121	5656
124	2701
124	2765
122	4722
122	4755
125	1704
125	1737
123	3661
121	5761
125	1752
123	3663
124	2728
123	3638
121	5731
124	2776
122	4822
123	3728
125	1744
125	1738
125	1801
122	4756
121	5781
123	3733
122	4839
123	3763
121	5737
125	1851
123	3704
125	1859
122	4846
121	5803
122	4810
124	2810
121	5864
125	1826
124	2839
124	2865
122	4844
122	4865
123	3839
124	2897
121	5913
124	2823
122	4827
123	3767
124	2900
123	3914
121	5802
126	3816
126	3774
126	3808
126	3792
126	3774
126	3860
126	3832
126	3856
126	3818
126	3780
130	15126
135	10147
131	14165
127	18172
140	1553
134	11118
139	2531
134	11204
128	17130
130	15133
130	15165
136	9165
133	12139
137	8140
137	8194
129	16205
127	18227
135	10185
134	11190
134	11240
138	3649
137	8189
137	8211
127	18196
140	1603
127	18186
133	12186
128	17249
131	14265
129	16247
138	3664
135	10203
128	17285
139	2696
132	13296
129	16230
128	17258
138	3635
137	8217
136	9228
134	11281
138	3634
127	18291
135	10295
131	14290
130	15317
128	17329
139	2645
137	8266
131	14295
134	11295
140	1708
140	1688
134	11273
129	16255
131	14337
130	15319
128	17337
133	12296
137	8335
131	14288
136	9305
138	3705
140	1768
139	2728
130	15302
128	17309
135	10315
133	12350
139	2750
136	9310
131	14298
129	16382
134	11330
132	13311
129	16314
133	12357
131	14348
140	1709
135	10330
137	8393
133	12396
140	1750
139	2720
130	15354
139	2767
136	9328
135	10417
127	18404
139	2816
127	18390
128	17391
137	8429
140	1824
140	1795
138	3794
129	16390
134	11351
132	13434
135	10414
138	3758
127	18393
135	10361
132	13396
131	14400
136	9441
133	12415
132	13415
129	16452
136	9470
132	13404
130	15478
129	16480
130	15443
133	12413
133	12486
138	3854
136	9451
140	1813
131	14413
127	18451
132	13409
132	13470
138	3905
130	15418
127	18429
139	2891
132	13472
129	16454
138	3864
133	12498
128	17464
139	2863
135	10482
134	11506
136	9520
128	17445
136	9505
132	13517
137	8587
141	2616
141	2691
141	2685
141	2637
141	2668
141	2714
141	2687
141	2659
141	2732
141	2674
145	2528
142	5522
144	3455
142	5479
144	3552
143	4515
144	3507
142	5516
144	3495
145	2547
143	4508
142	5579
143	4558
143	4539
145	2530
142	5582
144	3553
143	4510
145	2582
144	3583
145	2604
145	2534
142	5576
144	3537
143	4536
142	5558
145	2538
143	4620
142	5581
143	4602
144	3593
144	3615
145	2573
144	3570
142	5552
143	4572
143	4623
145	2593
142	5545
145	2545
147	2136
147	2080
147	2157
146	3147
146	3121
147	2079
147	2144
146	3107
147	2109
147	2186
147	2137
146	3177
146	3140
146	3223
147	2187
146	3221
146	3192
146	3163
147	2212
146	3245
148	6813
148	6834
148	6789
148	6804
148	6777
148	6789
148	6863
148	6877
148	6840
148	6833
151	8995
155	4964
149	10996
155	4960
150	9966
153	7019
151	8950
155	5003
154	5966
154	6010
153	6985
151	9006
155	5061
152	8055
155	5008
155	5039
151	8991
152	8078
149	11002
153	7001
152	7993
150	10078
155	5007
153	7004
151	9086
150	10018
149	11090
150	10079
150	10058
150	10070
151	9080
151	9090
151	9071
152	8073
152	8059
150	10032
154	6092
153	7114
153	7068
150	10101
155	5041
154	6059
154	6117
154	6048
152	8069
155	5121
152	8097
154	6085
150	10150
149	11091
151	9084
150	10096
155	5145
154	6147
153	7133
149	11076
149	11146
154	6164
153	7124
152	8095
152	8158
149	11112
149	11142
153	7188
151	9128
149	11141
153	7151
152	8162
154	6145
149	11201
158	16724
162	12709
166	8760
158	16709
167	7721
168	6854
163	11818
170	4821
165	9843
166	8801
156	18806
167	7847
157	17793
163	11865
170	4838
157	17872
163	11825
164	10896
161	13810
159	15904
166	8881
157	17867
168	6907
165	9919
160	14934
161	13867
166	8877
162	12882
163	11888
170	4941
165	9864
162	12944
162	12960
169	5941
169	5974
168	6927
161	13951
164	10943
167	7915
162	12972
165	10082
159	16016
163	12084
159	16098
170	5038
160	15081
160	15105
160	15059
163	12042
156	19023
156	19016
156	19068
156	19115
166	9158
157	18123
162	13085
160	15070
160	15085
165	10105
169	6099
168	7174
165	10129
159	16154
159	16137
165	10189
170	5224
156	19196
158	17190
166	9181
159	16197
168	7198
164	11171
164	11197
167	8253
163	12253
159	16177
157	18205
160	15286
168	7247
158	17210
161	14264
164	11297
159	16302
164	11223
169	6307
170	5300
161	14328
170	5302
162	13311
160	15313
165	10302
169	6356
163	12283
169	6325
156	19358
164	11341
159	16326
156	19245
167	8299
161	14365
162	13319
169	6320
161	14385
156	19398
169	6369
166	9321
164	11366
157	18410
167	8406
156	19368
168	7391
169	6334
167	8389
169	6371
161	14377
158	17389
162	13352
159	16416
166	9443
164	11375
160	15404
160	15351
163	12416
161	14388
168	7409
166	9443
157	18469
161	14450
165	10400
167	8423
167	8437
166	9399
165	10452
168	7414
157	18420
158	17471
158	17445
158	17487
164	11489
158	17442
157	18487
167	8497
168	7429
157	18476
158	17528
163	12532
162	13535
170	6638
170	6672
175	1936
174	2881
174	2955
172	4969
172	4982
174	2932
173	3987
172	4970
171	5914
174	2934
174	2999
172	4950
175	1955
175	1998
171	5960
174	2944
173	3977
175	1957
171	5950
171	5999
175	1949
173	3951
173	3942
173	3963
175	2042
175	2023
170	10573
171	5956
174	3037
172	5007
172	4968
171	6030
173	4010
174	2981
173	4052
172	5035
174	3034
175	1976
172	5008
173	4048
171	6060
171	6031
173	4051
172	5014
175	2044
175	2016
173	4026
174	3046
171	6029
171	6090
172	5001
176	2417
176	2409
176	2434
176	2458
176	2492
176	2406
176	2420
176	2494
176	2468
176	2490
184	1494
183	2541
178	7576
179	6619
178	7542
181	4545
181	4559
184	1601
182	3627
182	3600
184	1580
178	7625
181	4630
184	1633
179	6638
182	3620
182	3664
180	5637
180	5700
177	8589
177	8632
180	5699
179	6631
183	2672
180	5677
179	6709
184	1701
178	7654
178	7719
181	4711
177	8748
182	3734
179	6717
178	7709
178	7671
179	6694
177	8746
179	6741
177	8650
177	8681
180	5750
179	6723
183	2764
180	5739
184	1719
183	2771
180	5735
180	5807
183	2830
181	4824
184	1827
183	2759
183	2833
178	7786
183	2778
177	8719
177	8803
184	1857
182	3811
181	4803
182	3845
181	4867
184	1827
184	1871
183	2825
178	7880
178	7924
181	4835
182	3838
180	5852
183	2883
181	4925
179	6938
180	5892
177	8930
179	6879
177	8868
181	4975
182	3979
182	3906
185	4795
185	4763
185	4816
185	4829
185	4801
185	4795
187	7809
191	3758
186	8752
189	5834
191	3846
187	7828
190	4770
188	6814
187	7797
188	6862
189	5731
189	5788
191	3818
187	7791
188	6866
185	9809
188	6809
190	4792
189	5837
187	7798
186	8814
187	7822
186	8857
191	3868
190	4849
186	8841
186	8883
191	3879
187	7880
187	7871
188	6843
190	4929
189	5820
189	5893
186	8874
190	4897
189	5919
188	6850
190	4913
185	9857
191	3927
191	3860
187	7952
189	5927
188	6927
190	4890
189	5963
190	4905
191	3897
190	4948
186	8923
186	8975
188	6925
188	6958
189	5910
186	8963
185	9934
188	6927
185	9908
191	3982
187	7963
186	8987
190	4986
191	3939
192	6260
192	6273
192	6300
192	6294
192	6330
192	6259
192	6276
192	6302
192	6356
192	6299
194	5771
194	5764
194	5827
193	6770
194	5822
193	6797
193	6769
194	5791
193	6834
194	5859
195	4765
195	4792
194	5829
195	4858
195	4823
193	6880
195	4815
194	5802
193	6829
193	6880
195	4887
195	4805
195	4870
194	5808
195	4867
194	5870
193	6873
193	6865
193	6816
195	4863
198	10354
197	11350
198	10359
197	11413
197	11386
198	10398
197	11342
196	12435
198	10428
197	11390
198	10394
196	12387
196	12368
197	11422
196	12406
198	10390
197	11381
196	12376
196	12398
196	12440
196	12436
197	11405
197	11477
198	10402
198	10464
198	10485
196	12480
198	10399
196	12472
197	11472
201	10076
205	2286
202	9068
204	3476
200	11005
200	11020
202	9012
204	3439
204	3523
205	2348
200	11058
200	11120
203	4499
201	10114
202	9095
199	12128
205	2549
199	12105
203	4491
205	2359
203	4570
203	4552
205	2545
202	9156
200	11115
202	9084
201	10105
204	3510
203	4549
201	10122
199	11902
200	11156
204	3534
202	9131
202	9172
199	12165
203	4572
200	11162
199	12103
205	2609
204	3558
203	4603
202	9170
204	3575
204	3629
205	2425
199	12160
201	10200
201	10170
199	12142
201	10145
201	10136
199	12159
205	2605
201	10193
201	10133
205	2652
203	4566
202	9171
205	2467
200	11231
200	11203
202	9173
203	4606
203	4677
204	3655
199	12223
204	3651
200	11189
199	12261
210	1217
209	2241
209	2275
208	3248
206	5232
206	5225
208	3236
207	4300
208	3282
209	2305
210	1298
208	3242
207	4251
209	2236
206	5320
206	5312
210	1305
209	2265
210	1237
206	5293
210	1294
206	5286
209	2286
210	1261
208	3253
209	2252
207	4314
210	1291
206	5334
207	4271
210	1354
208	3311
209	2341
206	5335
207	4323
206	5275
209	2295
208	3294
207	4284
210	1347
208	3367
207	4306
208	3349
207	4360
210	1315
209	2355
207	4335
208	3387
207	4379
206	5308
211	2019
211	2008
211	2073
211	2030
211	2103
211	2117
211	2090
211	2063
211	2077
211	2141
212	2726
212	2794
212	2727
212	2761
212	2796
212	2828
212	2782
212	2793
212	2765
212	2828
216	8755
217	7787
220	4771
219	5835
214	10868
218	6832
219	5793
214	10787
216	8871
215	9843
216	8845
218	6880
215	9823
216	8816
220	4861
219	5904
213	11867
213	11911
214	10864
215	9888
214	10890
218	6922
218	6845
220	4907
215	9883
213	11913
217	7879
216	8891
219	5884
219	5937
219	5898
220	4923
215	9955
220	4886
220	4879
217	7884
214	10886
214	10899
219	5933
217	7969
213	11968
218	6933
215	9974
218	6930
217	7990
216	8996
213	11946
215	9938
216	8942
219	5985
213	11936
216	8980
219	5940
218	6928
215	9929
215	9941
220	4965
218	6997
220	5027
217	7943
218	6965
217	7986
214	11031
216	9022
213	11952
216	8955
214	11028
217	8019
220	5003
215	10036
217	8016
219	5969
213	12000
214	11002
218	7048
220	5059
213	11988
213	12039
214	11034
217	8056
225	14318
223	16406
221	18386
230	9394
223	16360
229	10355
233	6386
230	9358
221	18436
234	5396
230	9387
232	7433
232	7464
221	18480
235	756
231	8465
224	15436
224	15491
223	16432
229	10468
227	12461
226	13404
234	5485
226	13472
222	17454
229	10476
226	13461
232	7430
232	7463
222	17497
234	5518
235	844
234	5433
231	8486
228	11451
222	17534
232	7463
225	14461
223	16520
221	18473
231	8493
233	6497
232	7528
227	12481
227	12509
233	6559
229	10554
225	14503
235	865
234	5529
221	18526
224	15495
228	11541
229	10582
227	12565
231	8555
230	9580
235	944
234	5543
222	17527
226	13518
224	15570
223	16541
230	9572
228	11538
226	13602
233	6538
235	989
232	7554
227	12529
228	11613
224	15623
230	9562
231	8537
231	8609
226	13623
233	6611
222	17586
221	18586
228	11614
231	8602
221	18626
225	14615
227	12609
227	12661
232	7630
231	8612
228	11596
225	14648
222	17610
229	10630
233	6679
224	15689
223	16690
225	14702
229	10654
224	15643
231	8625
230	9630
234	5683
233	6694
228	11718
235	1052
234	5637
230	9720
222	17698
235	1041
225	14718
223	16698
232	7639
227	12733
226	13705
233	6652
226	13677
224	15726
235	1091
233	6667
233	6709
225	14664
221	18753
234	5741
222	17725
229	10725
229	10696
224	15695
222	17786
221	18697
232	7766
231	8778
226	13721
225	14675
222	17773
235	1154
225	14766
235	1095
228	11763
223	16803
229	10714
227	12760
224	15749
223	16760
228	11744
230	9752
227	12729
226	13826
223	16754
221	18829
230	9784
228	11809
234	5820
237	4639
236	5573
236	5560
238	3662
238	3655
238	3589
238	3601
236	5636
239	2617
236	5547
240	1602
240	1667
237	4609
236	5637
238	3706
236	5552
239	2663
238	3676
239	2625
237	4659
237	4695
240	1727
236	5723
239	2728
238	3669
237	4698
236	5715
239	2709
236	5614
239	2731
236	5661
240	1729
238	3681
240	1680
240	1712
237	4684
237	4675
237	4761
240	1752
239	2743
238	3715
240	1714
237	4716
240	1691
239	2713
239	2694
239	2734
237	4765
238	3747
240	1718
241	2762
241	2853
241	2876
241	2829
241	2872
241	2846
241	2808
241	2845
241	2866
241	2900
243	4665
244	3605
244	3629
242	5629
245	2645
243	4609
245	2661
245	2623
244	3696
243	4639
243	4683
244	3666
243	4669
245	2661
245	2653
242	5654
245	2731
244	3644
244	3717
245	2707
243	4725
242	5725
242	5737
242	5698
243	4699
244	3731
242	5669
242	5725
245	2748
244	3772
243	4765
243	4696
243	4739
242	5782
244	3714
245	2696
245	2779
244	3751
242	5764
242	5713
246	3837
246	3799
246	3785
247	2849
247	2882
247	2847
246	3807
247	2841
247	2823
246	3885
247	2888
246	3851
246	3903
246	3887
247	2889
247	2848
247	2820
246	3854
246	3877
247	2836
254	6626
256	4685
259	1698
259	1711
251	9686
250	10670
256	4662
251	9673
249	11718
248	12692
253	7732
251	9664
252	8717
258	2711
248	12686
260	686
256	4750
251	9734
258	2706
257	3729
249	11673
248	12686
253	7687
250	10731
255	5732
254	6704
255	5707
255	5722
250	10756
249	11757
254	6698
252	8702
256	4716
256	4728
248	12753
260	803
254	6757
249	11752
255	5723
256	4776
251	9820
259	1730
248	12807
251	9788
257	3751
249	11834
252	8806
259	1787
255	5812
252	8796
258	2789
256	4762
251	9764
260	836
258	2781
257	3824
253	7776
258	2780
257	3823
254	6874
260	826
258	2872
253	7844
248	12879
251	9828
255	5883
248	12897
252	8889
256	4892
249	11835
255	5858
258	2870
249	11875
260	904
257	3860
254	6840
254	6894
257	3858
255	5852
254	6928
258	2923
260	877
257	3942
252	8893
250	10948
252	8879
248	12894
257	3876
256	4939
260	940
259	1892
250	10977
249	11930
257	3982
253	7916
255	5969
258	2922
250	10936
260	956
252	8961
250	10936
248	12913
259	1992
251	10005
250	10930
252	8953
248	12998
254	7009
253	7983
260	945
256	4991
253	7984
252	9049
250	11031
259	2023
253	8048
260	980
253	8040
249	12054
255	6077
254	7040
259	2043
258	3086
249	12011
259	2023
251	10017
250	11021
257	4085
253	8087
259	2047
261	10200
263	8186
261	10212
262	9202
261	10244
264	7207
262	9241
264	7223
263	8216
265	6227
265	6271
262	9214
264	7217
265	6310
262	9313
263	8305
261	10319
261	10313
262	9304
262	9258
261	10309
265	6319
263	8307
262	9298
265	6289
263	8288
265	6324
261	10316
263	8307
261	10260
264	7344
264	7335
263	8356
264	7327
263	8287
265	6276
264	7327
262	9360
264	7370
262	9315
261	10298
264	7317
263	8318
265	6322
263	8363
261	10287
262	9356
265	6346
265	6311
264	7344
266	6219
266	6242
267	1668
267	1622
266	6203
267	1617
267	1671
266	6273
267	1697
266	6207
267	1653
266	6252
267	1618
266	6308
266	6239
266	6300
266	6255
267	1688
267	1678
267	1639
271	20311
275	16543
277	14584
281	10559
281	10553
277	14569
282	9611
269	22639
269	22648
272	19709
271	20746
284	7748
280	11719
283	8730
281	10760
276	15740
283	8711
280	11763
279	12703
281	10774
273	18693
268	23706
269	22708
278	13735
272	19717
284	7787
282	9706
273	18747
273	18768
271	20711
277	14711
278	13791
276	15742
268	23764
281	10724
271	20791
270	21802
277	14790
274	17801
280	11732
277	14751
270	21753
283	8793
273	18752
272	19754
283	8713
273	18772
268	23736
275	16804
274	17796
280	11765
275	16775
273	18725
272	19807
279	12776
273	18829
283	8833
279	12836
277	14894
275	16873
283	8896
278	13898
284	7899
276	15919
282	9869
278	13831
283	8883
282	9883
270	21845
270	21865
280	11896
274	17857
269	22920
276	15920
275	16920
280	11851
272	19892
270	21894
275	16867
275	16909
283	8961
277	14903
274	17932
269	22948
276	15906
274	17906
278	13959
277	14939
268	23952
280	11881
275	16891
274	17953
273	18903
277	14905
275	16904
274	17887
284	7968
276	15909
269	22952
268	23891
272	19972
270	21963
278	13954
272	19904
282	9965
278	13947
270	21897
269	23003
282	9909
271	20963
271	20983
281	10952
268	23995
268	24007
275	16984
270	21979
282	9998
273	18998
272	19951
280	12012
278	13943
274	17932
268	23957
279	12976
269	22918
281	10966
276	15917
276	16048
269	23092
281	11133
279	13133
272	20105
277	15154
276	16136
279	13067
279	13138
271	21101
280	12152
268	24115
274	18123
283	9135
282	10165
278	14106
283	9086
282	10097
280	12120
274	18120
270	22100
271	21102
276	16143
281	11109
279	13164
270	22166
279	13125
278	14116
281	11166
282	10167
269	23152
272	20111
273	19202
268	24165
271	21114
279	13153
271	21241
295	1862
290	10467
286	14127
286	14483
286	14481
292	8600
293	7592
291	9513
294	6597
293	7531
286	14544
290	10576
289	11580
285	15249
295	2015
291	9570
287	13543
289	11570
287	13622
287	13588
295	2016
292	8592
291	9573
294	6625
292	8611
291	9623
291	9644
294	6666
288	12499
288	12540
287	13592
293	7637
291	9627
288	12681
294	6609
284	21298
294	6643
290	10613
293	7625
295	2033
290	10688
286	14630
290	10680
291	9641
289	11693
289	11623
